UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
450793,1,12.0401,A,.,A,.,R,60,2,R,13,R,50,R,40,R,30,R,17525,R,17525,R,17300,R,17300,R,1175,R,1250,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18575,R,18575,R,18575,R,18575,R,10975,R,10975,R,10975,R,10975,R,9550,R,9550,R,9550,R,9550,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450809,1,12.0401,A,.,A,.,R,1500,1,R,11,R,42,R,1040,R,26,R,16425,R,16425,R,16200,R,16200,R,1175,R,1250,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15603,R,15603,R,15603,R,15603,R,9219,R,9219,R,9219,R,9219,R,8022,R,8022,R,8022,R,8022,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450818,1,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,1040,R,26,R,16425,R,16425,R,16200,R,17400,R,1175,R,1250,R,1250,R,1425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19318,R,19318,R,19318,R,19318,R,11414,R,11414,R,11414,R,11414,R,9932,R,9932,R,9932,R,9932,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450827,1,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,1040,R,26,R,16425,R,16425,R,16200,R,17400,R,1175,R,1250,R,1250,R,1425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19318,R,19318,R,19318,R,19318,R,10231,R,11414,R,11414,R,11414,R,9932,R,9932,R,9932,R,9932,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450836,1,12.0401,A,.,A,.,R,1800,1,R,13,R,50,R,1040,R,26,R,17525,R,17525,R,17300,R,17300,R,1175,R,1250,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18575,R,18575,R,18575,R,18575,R,10975,R,10975,R,10975,R,10975,R,9550,R,9550,R,9550,R,9550,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450845,1,12.0401,A,.,A,.,R,1600,1,R,13,R,52,R,1040,R,26,R,17525,R,17525,R,17300,R,17400,R,1175,R,1250,R,1250,R,1425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19318,R,19318,R,19318,R,19318,R,11414,R,11414,R,11414,R,11414,R,9932,R,9932,R,9932,R,9932,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450854,1,12.0401,A,.,A,.,R,1600,1,R,13,R,52,R,1040,R,26,R,17525,R,17525,R,17300,R,17400,R,1175,R,1250,R,1250,R,1425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19318,R,19318,R,19318,R,19318,R,11414,R,11414,R,11414,R,11414,R,9932,R,9932,R,9932,R,9932,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450863,1,12.0401,A,.,A,.,R,1500,1,R,11,R,42,R,1040,R,26,R,16425,R,16425,R,16200,R,16200,R,1175,R,1250,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15603,R,15603,R,15603,R,15603,R,9219,R,9219,R,9219,R,9219,R,8022,R,8022,R,8022,R,8022,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450872,1,12.0401,A,.,A,.,R,1500,1,R,11,R,42,R,1040,R,26,R,16425,R,16425,R,16200,R,16200,R,1175,R,1250,R,1250,R,1250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15603,R,15603,R,15603,R,15603,R,9219,R,9219,R,9219,R,9219,R,8022,R,8022,R,8022,R,8022,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450881,1,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,1040,R,26,R,16425,R,16425,R,16200,R,17400,R,1175,R,1250,R,1250,R,1425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19318,R,19318,R,19318,R,19318,R,11414,R,11414,R,11414,R,11414,R,9932,R,9932,R,9932,R,9932,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450951,1,12.0503,A,.,A,.,R,43,2,R,8,R,30,R,43,R,30,R,25990,R,25990,R,25990,R,25990,R,1805,R,1805,R,1805,R,1805,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6668,R,6810,R,6000,R,5978,R,6315,R,6053,R,6158,R,6180,R,5895,R,5715,R,5828,R,5865,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
450960,9,51.0801,A,.,A,.,R,940,1,R,11,R,43,R,900,R,41,R,14225,R,14225,R,14225,R,15199,R,475,R,475,R,475,R,426,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11664,R,11879,R,11879,R,5493,R,3225,R,5053,R,5053,R,3064,R,3225,R,5053,R,5053,R,4838,51.0714,R,14845,R,855,R,900,1,R,10,51.3902,R,15225,R,475,R,900,1,R,10,51.3901,R,24128,R,2772,R,1560,1,R,14,51.091,R,28819,R,1176,R,2016,1,R,22,51.2602,R,525,R,75,R,40,1,R,1
450988,6,12.0401,A,.,A,.,R,1600,1,R,15,R,60,R,900,R,36,R,8490,R,8400,R,9200,R,9300,R,800,R,900,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18300,R,18270,R,18780,R,19155,R,6495,R,6930,R,6945,R,6915,R,6735,R,7125,R,7125,R,7110,51.3501,R,3850,R,300,R,600,1,R,6,12.041,R,450,R,125,R,400,1,R,4,12.0409,R,3550,R,600,R,600,1,R,6,51.3501,R,1875,R,200,R,300,1,R,3,51.3501,R,675,R,200,R,200,1,R,1
451006,6,51.0713,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,12150,R,13475,R,15975,R,15975,R,350,R,950,R,450,R,450,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8010,R,8010,R,8010,R,8010,R,2903,R,2903,R,2903,R,2903,R,2903,R,2903,R,2903,R,2903,51.0801,R,14175,R,250,R,900,1,R,8,47.0104,R,14175,R,250,R,900,1,R,8,11.0801,R,13925,R,500,R,900,1,R,8,52.0302,R,13925,R,500,R,900,1,R,8,51.0805,R,14075,R,350,R,900,1,R,8
451015,4,51.0713,A,.,A,.,R,42,2,R,13,R,50,R,42,R,50,A,.,R,16283,R,16283,R,16283,A,.,R,1651,R,1651,R,1651,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15650,R,15650,R,15650,A,.,R,5788,R,5788,R,5788,A,.,R,6275,R,6275,R,6275,51.0801,R,15018,R,882,R,31,2,R,8,51.0714,R,14739,R,1161,R,31,2,R,8,52.0408,R,14864,R,1036,R,31,2,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451033,1,13.121,R,6800,R,500,R,900,1,R,12,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451042,2,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,26,R,16550,R,16550,R,16550,R,16550,R,3350,R,3350,R,3350,R,3350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12372,R,12372,R,17328,R,12372,R,6048,R,6048,R,8472,R,6048,R,4320,R,4320,R,4536,R,4320,12.0409,R,5590,R,1000,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451051,2,51.3501,A,.,A,.,R,660,1,R,8,R,32,R,768,R,32,R,8200,R,8200,R,8200,R,8942,R,700,R,700,R,700,R,833,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8072,R,8312,R,8456,R,8584,R,5248,R,5408,R,5504,R,5592,R,3656,R,3768,R,3832,R,3896,12.0414,R,8275,R,625,R,600,1,R,6,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451097,6,12.0401,A,.,A,.,R,1200,1,R,12,R,48,R,900,R,30,R,10600,R,10600,R,10600,R,10950,R,645,R,695,R,775,R,910,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3744,R,3744,R,3744,R,3744,R,2580,R,2508,R,2508,R,2508,R,1704,R,1704,R,1704,R,1704,12.0402,R,10950,R,940,R,1200,1,R,12,51.3501,R,6900,R,400,R,600,1,R,6,12.041,R,895,R,300,R,240,1,R,3,12.0409,R,2895,R,656,R,300,1,R,4,12.0409,R,5900,R,300,R,600,1,R,6
451103,6,51.3801,A,.,A,.,R,73,2,R,19,R,75,R,30,R,30,R,34894,R,38570,R,38570,R,42702,R,2841,R,3072,R,3072,R,3132,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19256,R,19256,R,19894,R,22725,R,4688,R,4688,R,8063,R,9206,R,4538,R,4538,R,4538,R,4688,13.1206,R,15013,A,.,R,75,2,R,14,13.1305,R,5468,A,.,R,42,2,R,8,52.0302,R,25390,R,3607,R,61,2,R,19,51.0706,R,33864,R,2540,R,65,2,R,19,51.2706,R,33864,R,2720,R,65,2,R,19
451121,1,12.0401,A,.,A,.,R,1200,1,R,9,R,35,R,900,R,26,R,15150,R,15150,R,15150,R,15150,R,2750,R,2750,R,2750,R,2750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5513,R,6125,R,7350,R,9231,R,2188,R,2188,R,2188,R,2503,R,1418,R,1575,R,1890,R,2503,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451149,2,12.0401,A,.,A,.,R,1600,1,R,14,R,54,R,900,R,30,R,15300,R,16300,R,16300,R,16300,R,1600,R,1600,R,1600,R,1600,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10868,R,10868,R,18630,R,19008,R,6494,R,6494,R,6980,R,7115,R,4725,R,4725,R,8087,R,4266,51.3501,R,14900,R,1600,R,900,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451158,2,12.0401,A,.,A,.,R,1600,1,R,14,R,54,R,900,R,30,R,13300,R,14900,R,16300,R,15300,R,1600,R,1600,R,1600,R,1600,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11232,R,11570,R,13122,R,11799,R,6750,R,6750,R,9099,R,8073,R,7763,R,7763,R,8613,R,6926,51.3501,R,11300,R,1600,R,900,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451167,3,12.0402,A,.,A,.,R,1200,1,R,10,R,40,R,900,R,30,R,12100,R,12100,R,12100,R,12100,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10110,R,10530,R,10980,R,10550,R,5830,R,5830,R,6080,R,8630,R,3830,R,3830,R,4000,R,6120,12.0413,R,12100,R,1000,R,1200,1,R,10,12.041,R,1640,R,600,R,300,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451194,2,51.3501,A,.,A,.,R,775,1,R,6,R,22,R,900,R,26,R,8500,R,8500,R,8500,R,8500,A,.,A,.,R,750,R,750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5594,R,5594,R,5594,R,5924,R,820,R,820,R,820,R,820,R,820,R,820,R,820,R,820,51.3501,R,8000,R,750,R,700,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451219,1,51.3501,A,.,A,.,R,720,1,R,8,R,30,R,900,R,36,R,9995,R,10095,R,10095,R,10095,R,350,R,350,R,350,R,350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7050,R,7050,R,7050,R,7050,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451228,3,11.1001,A,.,A,.,R,35,2,R,12,R,48,R,36,R,30,R,13350,R,10288,R,11280,R,16136,R,2650,R,2994,R,3349,R,3379,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8988,R,10776,R,10776,R,12072,R,3960,R,4680,R,4680,R,7032,R,3960,R,4680,R,4680,R,7032,11.1001,R,10288,R,3379,R,30,2,R,10,51.0714,R,12915,R,2040,R,40,2,R,14,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451237,1,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,29,R,11625,R,13893,R,15000,R,15000,R,2075,R,2575,R,2575,R,2575,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5292,R,5292,R,5292,R,5292,R,2616,R,2616,R,2616,R,2616,R,2616,R,2616,R,2616,R,2616,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451255,1,12.0401,A,.,A,.,R,1000,1,R,8,R,31,R,900,R,28,R,10700,R,10700,R,11700,R,11700,R,1052,R,1052,R,1052,R,1052,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3534,R,5169,R,3356,R,7719,R,4325,R,3565,R,3588,R,4650,R,3751,R,2844,R,2627,R,3030,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451264,5,52.0302,A,.,A,.,R,29,2,R,10,R,39,R,24,R,30,R,12420,R,12970,R,12970,R,13745,R,650,R,650,R,650,R,650,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11954,R,12314,R,12314,R,12314,R,5168,R,5324,R,5324,R,5324,R,4154,R,4271,R,4271,R,4271,51.0714,R,13695,R,700,R,29,2,R,9,51.0801,R,15050,R,750,R,32,2,R,11,11.1001,R,14115,R,780,R,29,2,R,9,52.0499,R,7645,R,350,R,14,2,R,4,-2,A,.,A,.,A,.,-2,A,.
451282,7,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,43,R,14500,R,15500,R,16500,R,16500,R,442,R,442,R,500,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6760,R,7878,R,6760,R,6760,R,2002,R,1716,R,2002,R,2002,R,2002,R,1716,R,2002,R,2002,12.0409,R,8500,R,500,R,600,1,R,7,12.041,R,7500,R,500,R,600,1,R,7,12.041,R,5000,R,500,R,400,1,R,5,12.0413,R,3900,R,0,R,600,1,R,7,12.0413,R,1950,R,0,R,300,1,R,4
451291,1,51.3501,R,11320,R,630,R,820,1,R,10,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451307,3,12.0401,A,.,A,.,R,1500,1,R,11,R,43,R,900,R,26,R,14100,R,14100,R,15300,R,15325,R,1800,R,2000,R,2000,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8847,R,8847,R,8493,R,8493,R,7084,R,7084,R,10460,R,10460,R,4784,R,4784,R,8439,R,8439,12.0409,R,7800,R,850,R,600,1,R,8,12.0413,R,1800,R,250,R,500,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451316,1,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,12053,R,13017,R,14850,R,14850,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9600,R,9888,R,10313,R,10463,R,2875,R,2963,R,3025,R,3113,R,2875,R,2963,R,3025,R,3113,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451334,4,12.0401,A,.,A,.,R,1500,1,R,11,R,45,R,900,R,27,R,12900,R,12900,R,12900,R,12900,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8640,R,8640,R,8640,R,9203,R,4264,R,4264,R,4264,R,4545,R,4421,R,4421,R,4421,R,4545,12.0402,R,11900,R,1500,R,1000,1,R,8,12.0409,R,8375,R,525,R,750,1,R,6,12.041,R,6000,R,900,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451343,4,12.0401,A,.,A,.,R,1500,1,R,10,R,40,R,900,R,26,R,6850,R,6850,R,9150,R,9850,R,1100,R,1100,R,1100,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4210,R,8170,R,9500,R,10000,R,3950,R,3950,R,5000,R,5000,R,3950,R,3950,R,5000,R,5000,12.0413,R,1900,R,400,R,750,1,R,12,12.0413,R,5080,R,400,R,2000,1,R,13,12.041,R,1250,R,450,R,350,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451352,4,51.0801,A,.,A,.,R,35,2,R,8,R,32,R,24,R,32,R,14176,R,15664,R,15584,R,16204,R,1600,R,1400,R,1400,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8136,R,6624,R,6776,R,6880,R,4736,R,6128,R,6248,R,5928,R,3200,R,6128,R,6248,R,5928,51.3501,R,16204,R,1200,R,44,2,R,8,51.0707,R,16204,R,1200,R,32,2,R,8,51.0805,R,24306,R,1500,R,43,2,R,10,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451361,1,51.3501,A,.,A,.,R,600,1,R,7,R,26,R,900,R,52,R,9500,R,9500,R,9500,R,9500,R,50,R,50,R,75,R,75,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6611,R,6676,R,6897,R,6858,R,3647,R,3679,R,3803,R,5610,R,2399,R,2581,R,2496,R,3978,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451459,8,51.0601,A,.,A,.,R,615,1,R,6,R,22,R,900,R,26,R,6150,R,6700,R,6700,R,6700,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1755,R,1925,R,1925,R,3300,R,2057,R,2255,R,2255,R,3850,R,2057,R,2255,R,2255,R,3850,51.071,R,6700,A,.,R,600,1,R,5,15.0501,R,6700,A,.,R,605,1,R,5,15.1204,R,8000,A,.,R,632,1,R,6,46.0401,R,6700,A,.,R,605,1,R,5,48.0501,R,6700,A,.,R,605,1,R,5
451468,4,12.0401,A,.,A,.,R,1500,1,R,13,R,52,R,900,R,30,R,16700,R,16700,R,17150,R,17750,R,1300,R,1300,R,1735,R,1735,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13767,R,14339,R,14950,R,13715,R,7605,R,7930,R,8268,R,11219,R,5018,R,5239,R,5460,R,7956,12.0409,R,9075,R,1100,R,750,1,R,7,12.041,R,3620,R,480,R,300,1,R,3,12.0499,R,0,R,0,R,300,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451477,5,11.1001,A,.,A,.,R,35,2,R,12,R,48,R,36,R,30,R,15050,R,11250,R,16136,R,16136,R,950,R,3379,R,3379,R,3379,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8988,R,8988,R,11304,R,12588,R,6816,R,6816,R,7236,R,5532,R,3960,R,3960,R,6144,R,5532,11.1002,R,10288,R,2994,R,30,2,R,10,51.0713,R,12915,R,2040,R,40,2,R,14,51.0805,R,11251,R,2040,R,32,2,R,11,51.0714,R,11251,R,2040,R,32,2,R,11,-2,A,.,A,.,A,.,-2,A,.
451495,3,51.0799,A,.,A,.,R,940,1,R,10,R,40,R,940,R,40,R,11369,R,11369,R,11369,R,11369,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10850,R,11050,R,11250,R,11450,R,4500,R,4700,R,4850,R,4900,R,4500,R,4700,R,4850,R,4900,52.0401,R,13145,R,0,R,930,1,R,10,52.0401,R,3500,R,0,R,300,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451501,9,12.0401,A,.,A,.,R,36,2,R,15,R,60,R,36,R,40,R,7498,R,7950,R,7910,R,9035,R,485,R,485,R,500,R,415,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6345,R,6570,R,6570,R,6660,R,5070,R,5265,R,5265,R,5340,R,3810,R,3945,R,3945,R,4005,12.0402,R,9035,R,445,R,36,2,R,15,51.0714,R,9120,R,300,R,36,2,R,15,12.041,R,6125,R,270,R,24,2,R,10,12.0407,R,6135,R,450,R,24,2,R,10,47.0104,R,9120,R,400,R,36,2,R,15
451529,2,12.0499,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,27,R,13875,R,13875,R,13875,R,13875,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9084,R,9084,R,9084,R,9084,R,4488,R,4488,R,4488,R,4488,R,4644,R,4488,R,4488,R,4488,12.041,R,5550,R,1500,R,600,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
451538,1,12.0402,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,28,R,14625,R,14625,R,11625,R,15375,R,900,R,900,R,900,R,1200,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3792,R,3792,R,3792,R,6636,R,1848,R,1848,R,1848,R,5496,R,1440,R,1440,R,1440,R,2400,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
